"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2022-05-19","20:00 - 21:00","0.761","m/s"
"VV","2022-05-20","23:00 - 0:00","1.307","m/s"
"VV","2022-05-20","0:00 - 1:00","1.570","m/s"
"VV","2022-05-20","1:00 - 2:00","0.870","m/s"
"VV","2022-05-20","2:00 - 3:00","0.478","m/s"
"VV","2022-05-20","3:00 - 4:00","0.463","m/s"
"VV","2022-05-20","4:00 - 5:00","0.879","m/s"
"VV","2022-05-20","5:00 - 6:00","1.095","m/s"
"VV","2022-05-20","6:00 - 7:00","1.124","m/s"
"VV","2022-05-20","7:00 - 8:00","1.296","m/s"
"VV","2022-05-20","8:00 - 9:00","1.802","m/s"
"VV","2022-05-20","9:00 - 10:00","1.835","m/s"
"VV","2022-05-20","10:00 - 11:00","1.605","m/s"
"VV","2022-05-20","11:00 - 12:00","2.394","m/s"
"VV","2022-05-20","12:00 - 13:00","2.202","m/s"
"VV","2022-05-20","13:00 - 14:00","3.614","m/s"
"VV","2022-05-20","14:00 - 15:00","2.664","m/s"
"VV","2022-05-20","15:00 - 16:00","2.756","m/s"
"VV","2022-05-20","16:00 - 17:00","2.525","m/s"
"VV","2022-05-20","17:00 - 18:00","2.943","m/s"
"VV","2022-05-20","18:00 - 19:00","3.610","m/s"
"VV","2022-05-20","19:00 - 20:00","3.203","m/s"
"VV","2022-05-20","20:00 - 21:00","3.294","m/s"
"VV","2022-05-20","21:00 - 22:00","2.416","m/s"
"VV","2022-05-20","22:00 - 23:00","2.099","m/s"
"VV","2022-05-21","23:00 - 0:00","2.191","m/s"
"VV","2022-05-21","0:00 - 1:00","1.296","m/s"
"VV","2022-05-21","1:00 - 2:00","1.017","m/s"
"VV","2022-05-21","2:00 - 3:00","1.341","m/s"
"VV","2022-05-21","3:00 - 4:00","1.346","m/s"
